,customer,state,response,coverage,education,effective_to_date,employment_status,gender,location_code,marital_status,renew_offer_type,sales_channel,vehicle_class,vehicle_size,policy_type,policy_number
8938,CV70978,California,No,Basic,Bachelor,2011-02-01,Employed,M,Suburban,Divorced,Offer4,Agent,Four-Door Car,Medsize,Personal,L2
8939,GQ42004,California,No,Basic,College,2011-02-02,Unemployed,M,Suburban,Married,Offer2,Call Center,Four-Door Car,Small,Personal,L3
8940,AV93209,California,No,Premium,High School or Below,2011-01-11,Employed,F,Suburban,Married,Offer1,Agent,Four-Door Car,Medsize,Personal,L3
8941,BV27017,California,No,Premium,College,2011-02-06,Unemployed,F,Suburban,Divorced,Offer1,Agent,SUV,Medsize,Corporate,L1
8942,VU71619,California,No,Basic,Bachelor,2011-01-10,Employed,M,Urban,Married,Offer3,Agent,SUV,Medsize,Personal,L3
8943,FM12425,California,No,Extended,College,2011-02-08,Employed,M,Suburban,Divorced,Offer1,Web,Luxury SUV,Medsize,Personal,L2
8944,DY27031,California,No,Basic,High School or Below,2011-01-28,Unemployed,M,Suburban,Single,Offer1,Agent,Four-Door Car,Large,Personal,L1
8945,UE75424,California,No,Extended,Doctor,2011-02-22,Employed,M,Rural,Married,Offer1,Call Center,SUV,Medsize,Corporate,L3
8946,MU67498,California,Yes,Basic,College,2011-01-26,Unemployed,F,Suburban,Married,Offer2,Agent,Four-Door Car,Medsize,Corporate,L2
8947,IX32007,California,No,Basic,Bachelor,2011-01-06,Unemployed,M,Suburban,Single,Offer3,Call Center,SUV,Small,Personal,L2
8948,DF86803,California,No,Basic,High School or Below,2011-02-14,Unemployed,M,Suburban,Single,Offer1,Agent,Four-Door Car,Medsize,Corporate,L3
8949,JS10224,California,No,Basic,College,2011-02-16,Employed,F,Rural,Married,Offer2,Branch,Four-Door Car,Medsize,Personal,L2
8950,HA93483,California,No,Basic,Bachelor,2011-02-12,Disabled,F,Suburban,Married,Offer2,Branch,Sports Car,Small,Personal,L2
8951,WW80551,California,No,Basic,High School or Below,2011-01-03,Unemployed,M,Suburban,Single,Offer1,Branch,Four-Door Car,Small,Personal,L3
8952,WI89701,California,No,Basic,College,2011-01-11,Unemployed,F,Suburban,Married,Offer1,Branch,Two-Door Car,Medsize,Personal,L3
8953,JQ81164,California,No,Extended,College,2011-01-28,Disabled,F,Suburban,Married,Offer1,Agent,Two-Door Car,Large,Corporate,L1
8954,KA25468,California,No,Basic,Master,2011-02-03,Employed,M,Suburban,Married,Offer1,Web,Four-Door Car,Small,Personal,L3
8955,IW31117,California,No,Basic,Doctor,2011-02-16,Employed,M,Rural,Single,Offer1,Agent,Two-Door Car,Large,Personal,L2
8956,MI91352,California,Yes,Basic,Bachelor,2011-01-27,Employed,M,Suburban,Married,Offer2,Call Center,Four-Door Car,Medsize,Personal,L1
8957,CP93345,California,No,Basic,Bachelor,2011-02-15,Employed,F,Urban,Divorced,Offer2,Call Center,Four-Door Car,Large,Corporate,L3
8958,CZ20440,California,No,Basic,High School or Below,2011-01-28,Unemployed,F,Suburban,Single,Offer1,Agent,Four-Door Car,Large,Corporate,L2
8959,KZ35883,California,No,Premium,College,2011-02-03,Employed,F,Rural,Married,Offer2,Branch,Four-Door Car,Medsize,Personal,L2
8960,SJ30138,California,No,Basic,High School or Below,2011-01-02,Unemployed,M,Suburban,Divorced,Offer1,Call Center,SUV,Medsize,Corporate,L3
8961,AO77635,California,No,Basic,College,2011-01-02,Employed,F,Rural,Married,Offer3,Branch,SUV,Medsize,Personal,L2
8962,PJ36160,California,No,Basic,Bachelor,2011-02-09,Employed,M,Urban,Single,Offer3,Agent,SUV,Small,Personal,L2
8963,XT41916,California,No,Basic,High School or Below,2011-02-11,Unemployed,F,Suburban,Single,Offer1,Agent,Four-Door Car,Medsize,Personal,L3
8964,EA61783,California,No,Basic,Bachelor,2011-01-15,Employed,F,Suburban,Single,Offer2,Branch,SUV,Medsize,Personal,L3
8965,IS12075,California,No,Basic,High School or Below,2011-01-26,Unemployed,F,Suburban,Single,Offer3,Web,Four-Door Car,Small,Corporate,L1
8966,QV14053,California,No,Basic,High School or Below,2011-01-05,Employed,M,Rural,Divorced,Offer4,Web,Two-Door Car,Medsize,Personal,L3
8967,ZZ68210,California,No,Premium,High School or Below,2011-01-26,Unemployed,M,Suburban,Single,Offer1,Call Center,Four-Door Car,Medsize,Personal,L2
8968,BT57285,California,No,Extended,High School or Below,2011-02-13,Unemployed,M,Suburban,Married,Offer1,Agent,SUV,Medsize,Personal,L1
8969,UF88512,California,No,Extended,Bachelor,2011-01-17,Employed,M,Suburban,Single,Offer2,Web,Four-Door Car,Medsize,Corporate,L3
8970,RI76399,California,No,Basic,High School or Below,2011-02-26,Employed,F,Suburban,Married,Offer1,Agent,Two-Door Car,Medsize,Corporate,L2
8971,OY95386,California,No,Basic,Bachelor,2011-02-05,Unemployed,F,Suburban,Married,Offer3,Branch,SUV,Medsize,Personal,L2
8972,BJ58596,California,No,Basic,High School or Below,2011-02-24,Unemployed,F,Suburban,Single,Offer2,Branch,Two-Door Car,Large,Corporate,L3
8973,HV75193,California,No,Basic,Master,2011-02-07,Disabled,F,Urban,Married,Offer1,Call Center,Four-Door Car,Medsize,Personal,L2
8974,LI81655,California,No,Premium,Master,2011-02-26,Employed,M,Suburban,Married,Offer4,Agent,Sports Car,Medsize,Personal,L2
8975,XP61922,California,Yes,Basic,Bachelor,2011-01-21,Employed,F,Rural,Single,Offer2,Web,Four-Door Car,Medsize,Personal,L3
8976,JA12512,California,No,Basic,Bachelor,2011-02-16,Employed,F,Urban,Married,Offer1,Agent,Two-Door Car,Medsize,Personal,L3
8977,FP20500,California,No,Extended,Bachelor,2011-02-18,Unemployed,M,Suburban,Single,Offer1,Agent,Two-Door Car,Medsize,Corporate,L1
8978,MS88882,California,No,Extended,College,2011-01-11,Disabled,M,Suburban,Single,Offer2,Agent,Two-Door Car,Medsize,Personal,L3
8979,QH52104,California,No,Premium,Master,2011-01-18,Unemployed,M,Suburban,Single,Offer1,Call Center,Four-Door Car,Medsize,Personal,L2
8980,BM92346,California,Yes,Extended,High School or Below,2011-01-05,Employed,F,Suburban,Married,Offer3,Agent,Four-Door Car,Small,Personal,L1
8981,NS23754,California,No,Basic,High School or Below,2011-02-09,Employed,F,Suburban,Married,Offer3,Call Center,Four-Door Car,Large,Corporate,L3
8982,ZG54759,California,No,Basic,College,2011-01-17,Employed,F,Urban,Divorced,Offer1,Branch,Four-Door Car,Medsize,Corporate,L2
8983,LI31082,California,Yes,Basic,Bachelor,2011-01-07,Employed,F,Urban,Married,Offer1,Branch,SUV,Medsize,Personal,L2
8984,UY51200,California,No,Basic,College,2011-01-09,Employed,M,Urban,Married,Offer1,Agent,SUV,Medsize,Corporate,L3
8985,UV44323,California,No,Extended,College,2011-01-06,Unemployed,F,Suburban,Married,Offer2,Branch,SUV,Large,Personal,L2
8986,TO55166,California,No,Basic,Bachelor,2011-01-12,Employed,M,Rural,Married,Offer3,Branch,Two-Door Car,Medsize,Personal,L2
8987,TZ28073,California,No,Basic,Bachelor,2011-01-10,Employed,M,Suburban,Married,Offer2,Branch,SUV,Medsize,Personal,L3
8988,UF31027,California,No,Basic,College,2011-01-28,Employed,F,Urban,Married,Offer1,Agent,SUV,Small,Personal,L3
8989,UV48386,California,No,Basic,Master,2011-01-25,Employed,M,Suburban,Married,Offer1,Branch,Four-Door Car,Medsize,Corporate,L1
8990,HO74982,California,No,Basic,Bachelor,2011-01-24,Employed,F,Suburban,Married,Offer3,Call Center,Two-Door Car,Small,Personal,L3
8991,BD12981,California,No,Basic,College,2011-01-30,Employed,F,Urban,Single,Offer1,Agent,Four-Door Car,Medsize,Personal,L2
8992,JC18314,California,No,Extended,Bachelor,2011-01-10,Employed,M,Suburban,Divorced,Offer2,Agent,Two-Door Car,Medsize,Personal,L1
8993,BP90016,California,No,Basic,Master,2011-02-27,Employed,M,Urban,Married,Offer3,Agent,SUV,Small,Corporate,L3
8994,PS23376,California,No,Basic,High School or Below,2011-02-26,Employed,F,Rural,Married,Offer1,Branch,Two-Door Car,Large,Corporate,L2
8995,LX30483,California,No,Basic,College,2011-02-01,Unemployed,F,Suburban,Single,Offer1,Agent,SUV,Medsize,Personal,L2
8996,FQ93665,California,No,Basic,High School or Below,2011-01-20,Employed,F,Suburban,Married,Offer2,Agent,Four-Door Car,Small,Corporate,L3
8997,LG73224,California,No,Basic,High School or Below,2011-01-20,Employed,M,Suburban,Single,Offer4,Web,Four-Door Car,Medsize,Personal,L2
8998,WJ92113,California,No,Premium,Bachelor,2011-02-24,Employed,F,Suburban,Married,Offer1,Agent,Four-Door Car,Medsize,Personal,L2
8999,ZT26848,California,No,Basic,High School or Below,2011-01-19,Employed,M,Urban,Married,Offer1,Agent,SUV,Medsize,Personal,L3
9000,SO42230,California,No,Extended,Master,2011-02-17,Medical Leave,F,Rural,Married,Offer1,Agent,Two-Door Car,Large,Personal,L3
9001,VB65967,California,No,Extended,Bachelor,2011-01-18,Employed,M,Urban,Married,Offer1,Branch,SUV,Medsize,Personal,L2
9002,ED82243,California,Yes,Basic,College,2011-01-23,Retired,M,Suburban,Married,Offer1,Agent,Four-Door Car,Medsize,Personal,L2
9003,AU62013,California,No,Basic,Doctor,2011-02-25,Employed,F,Urban,Married,Offer1,Branch,Sports Car,Small,Personal,L1
9004,TT68630,California,No,Extended,Bachelor,2011-01-27,Employed,F,Suburban,Married,Offer2,Call Center,Two-Door Car,Medsize,Personal,L1
9005,RV82726,California,No,Premium,High School or Below,2011-02-04,Employed,M,Suburban,Married,Offer4,Branch,Four-Door Car,Medsize,Personal,L3
9006,VC11777,California,No,Basic,High School or Below,2011-02-23,Employed,F,Suburban,Single,Offer1,Branch,Four-Door Car,Small,Personal,L1
9007,HZ68892,California,No,Basic,College,2011-01-16,Employed,M,Suburban,Married,Offer2,Call Center,Sports Car,Large,Personal,L2
9008,RY44243,California,No,Basic,College,2011-01-17,Employed,F,Rural,Married,Offer3,Agent,Four-Door Car,Medsize,Personal,L2
9009,DR77989,California,No,Basic,College,2011-01-25,Unemployed,M,Urban,Divorced,Offer1,Call Center,Four-Door Car,Medsize,Personal,L1
9010,PU25344,California,No,Basic,Bachelor,2011-01-27,Unemployed,M,Suburban,Single,Offer1,Call Center,SUV,Large,Personal,L2
9011,NC80854,California,No,Basic,College,2011-01-09,Unemployed,F,Suburban,Single,Offer3,Agent,Four-Door Car,Medsize,Personal,L2
9012,PG90331,California,No,Basic,College,2011-02-14,Disabled,M,Suburban,Married,Offer3,Agent,Two-Door Car,Medsize,Personal,L2
9013,TI14001,California,Yes,Basic,College,2011-02-06,Employed,M,Urban,Single,Offer2,Agent,Two-Door Car,Medsize,Corporate,L3
9014,FP51143,California,No,Basic,College,2011-01-30,Unemployed,M,Suburban,Single,Offer1,Branch,Two-Door Car,Medsize,Corporate,L2
9015,LK19630,California,No,Basic,High School or Below,2011-01-30,Employed,F,Suburban,Married,Offer1,Web,Four-Door Car,Medsize,Personal,L2
9016,JK16503,California,No,Basic,High School or Below,2011-02-07,Unemployed,M,Suburban,Married,Offer1,Branch,Two-Door Car,Medsize,Personal,L1
9017,WG29557,California,No,Basic,Master,2011-02-07,Employed,M,Urban,Married,Offer2,Branch,Four-Door Car,Medsize,Personal,L2
9018,EQ96084,California,No,Extended,Bachelor,2011-01-15,Employed,F,Rural,Divorced,Offer4,Web,Four-Door Car,Medsize,Corporate,L3
9019,WH28633,California,No,Basic,College,2011-01-25,Employed,M,Rural,Single,Offer3,Agent,Four-Door Car,Medsize,Personal,L2
9020,KN50049,California,No,Premium,College,2011-02-12,Medical Leave,M,Suburban,Single,Offer1,Branch,SUV,Medsize,Personal,L1
9021,RN48574,California,Yes,Extended,College,2011-02-16,Retired,F,Suburban,Divorced,Offer1,Branch,Four-Door Car,Medsize,Corporate,L3
9022,PD11073,California,No,Extended,College,2011-02-03,Employed,F,Urban,Married,Offer1,Agent,Four-Door Car,Medsize,Personal,L3
9023,FS86064,California,No,Basic,Bachelor,2011-02-16,Unemployed,M,Suburban,Single,Offer1,Branch,Four-Door Car,Medsize,Personal,L3
9024,JU47573,California,No,Basic,Bachelor,2011-01-29,Unemployed,F,Suburban,Single,Offer1,Branch,Four-Door Car,Large,Personal,L3
9025,VN59368,California,Yes,Extended,College,2011-01-09,Employed,F,Suburban,Married,Offer2,Agent,Four-Door Car,Medsize,Personal,L2
9026,UI19516,California,No,Extended,College,2011-02-22,Employed,M,Urban,Divorced,Offer3,Agent,Luxury Car,Medsize,Corporate,L2
9027,ZV55368,California,No,Basic,High School or Below,2011-02-27,Employed,M,Rural,Married,Offer4,Agent,Four-Door Car,Medsize,Corporate,L2
9028,OS54451,California,No,Basic,Bachelor,2011-02-11,Employed,M,Rural,Married,Offer2,Web,Four-Door Car,Medsize,Personal,L2
9029,IP93821,California,Yes,Basic,High School or Below,2011-02-25,Retired,F,Suburban,Single,Offer1,Agent,SUV,Medsize,Personal,L1
9030,AR17553,California,No,Extended,Master,2011-02-06,Medical Leave,M,Suburban,Married,Offer3,Branch,Four-Door Car,Medsize,Corporate,L1
9031,SM10031,California,No,Extended,Master,2011-01-08,Unemployed,M,Suburban,Married,Offer1,Branch,Four-Door Car,Medsize,Personal,L3
9032,CK14803,California,No,Basic,College,2011-02-02,Employed,M,Rural,Divorced,Offer2,Branch,SUV,Large,Personal,L2
9033,CJ35075,California,No,Basic,High School or Below,2011-02-20,Unemployed,F,Suburban,Single,Offer3,Agent,Four-Door Car,Medsize,Personal,L1
9034,NA56063,California,No,Extended,College,2011-01-22,Unemployed,M,Suburban,Married,Offer3,Branch,SUV,Large,Corporate,L3
9035,CA62597,California,No,Basic,Bachelor,2011-02-25,Unemployed,F,Suburban,Married,Offer1,Agent,SUV,Medsize,Corporate,L2
9036,ZO23305,California,Yes,Basic,Bachelor,2011-01-26,Employed,M,Suburban,Married,Offer2,Call Center,Two-Door Car,Medsize,Personal,L2
9037,UD20999,California,No,Basic,Master,2011-02-22,Unemployed,M,Suburban,Married,Offer2,Branch,Four-Door Car,Medsize,Corporate,L3
9038,FQ66351,California,No,Extended,Bachelor,2011-01-16,Employed,F,Suburban,Single,Offer1,Agent,SUV,Large,Personal,L2
9039,AB69140,California,No,Basic,Master,2011-02-18,Employed,M,Suburban,Married,Offer1,Branch,Four-Door Car,Small,Personal,L2
9040,CT53265,California,No,Basic,College,2011-02-05,Medical Leave,F,Suburban,Married,Offer2,Agent,Two-Door Car,Medsize,Personal,L3
9041,WN91223,California,No,Extended,Master,2011-01-02,Employed,M,Urban,Divorced,Offer3,Agent,Four-Door Car,Medsize,Personal,L3
9042,MP48946,California,No,Basic,High School or Below,2011-01-20,Employed,F,Rural,Married,Offer2,Agent,Two-Door Car,Medsize,Corporate,L1
9043,NE79174,California,No,Basic,Bachelor,2011-02-23,Employed,M,Suburban,Married,Offer2,Web,Two-Door Car,Medsize,Personal,L3
9044,UI77960,California,No,Extended,High School or Below,2011-02-18,Employed,F,Suburban,Married,Offer4,Web,Four-Door Car,Medsize,Personal,L2
9045,VD69291,California,No,Basic,College,2011-01-31,Disabled,M,Suburban,Married,Offer3,Branch,Four-Door Car,Large,Personal,L1
9046,XD54132,California,No,Basic,High School or Below,2011-02-06,Employed,F,Suburban,Single,Offer4,Call Center,Four-Door Car,Medsize,Corporate,L3
9047,AT33529,California,No,Basic,Doctor,2011-01-08,Employed,F,Rural,Divorced,Offer3,Branch,Four-Door Car,Medsize,Corporate,L2
9048,AT79008,California,No,Premium,Bachelor,2011-02-08,Employed,F,Rural,Divorced,Offer1,Branch,Two-Door Car,Medsize,Personal,L2
9049,UZ14076,California,No,Premium,High School or Below,2011-02-16,Employed,F,Suburban,Married,Offer3,Agent,Luxury SUV,Large,Corporate,L3
9050,EP10645,California,No,Extended,College,2011-02-17,Unemployed,M,Suburban,Married,Offer1,Agent,Four-Door Car,Medsize,Personal,L2
9051,PW78930,California,No,Basic,Bachelor,2011-02-24,Employed,M,Rural,Married,Offer3,Agent,Four-Door Car,Medsize,Personal,L2
9052,ZC97968,California,No,Basic,College,2011-02-14,Disabled,M,Suburban,Married,Offer1,Agent,Two-Door Car,Medsize,Personal,L3
9053,SF30642,California,No,Basic,High School or Below,2011-02-13,Employed,M,Suburban,Married,Offer2,Call Center,SUV,Medsize,Personal,L3
9054,AH22694,California,No,Basic,Doctor,2011-01-24,Employed,M,Suburban,Married,Offer1,Call Center,Four-Door Car,Medsize,Corporate,L1
9055,SM87252,California,No,Basic,College,2011-01-15,Employed,M,Urban,Single,Offer1,Branch,Two-Door Car,Medsize,Personal,L3
9056,MA60552,California,No,Basic,Bachelor,2011-02-19,Employed,M,Suburban,Married,Offer1,Agent,SUV,Small,Personal,L2
9057,PE51299,California,No,Basic,High School or Below,2011-01-22,Employed,M,Suburban,Married,Offer2,Branch,Four-Door Car,Small,Personal,L1
9058,JR22900,California,No,Basic,College,2011-02-11,Employed,F,Urban,Married,Offer2,Agent,Sports Car,Medsize,Corporate,L3
9059,DP19210,California,No,Basic,Master,2011-02-08,Employed,F,Suburban,Married,Offer2,Branch,Sports Car,Medsize,Corporate,L2
9060,XP76338,California,No,Basic,Bachelor,2011-01-03,Employed,M,Suburban,Married,Offer1,Agent,Four-Door Car,Medsize,Personal,L2
9061,MW46400,California,No,Premium,High School or Below,2011-01-28,Unemployed,F,Suburban,Single,Offer1,Branch,Four-Door Car,Medsize,Corporate,L3
9062,FB71914,California,No,Extended,College,2011-02-17,Unemployed,M,Suburban,Married,Offer3,Agent,Four-Door Car,Medsize,Personal,L2
9063,OH15780,California,Yes,Premium,College,2011-01-01,Employed,M,Suburban,Married,Offer1,Branch,Two-Door Car,Medsize,Personal,L2
9064,QO56615,California,No,Extended,College,2011-02-09,Medical Leave,F,Suburban,Married,Offer2,Agent,Four-Door Car,Small,Personal,L3
9065,EL67979,California,No,Basic,College,2011-01-11,Employed,M,Suburban,Single,Offer4,Call Center,Four-Door Car,Large,Personal,L3
9066,OW68478,California,Yes,Basic,High School or Below,2011-02-20,Medical Leave,M,Suburban,Single,Offer1,Call Center,SUV,Medsize,Corporate,L1
9067,SF13677,California,No,Extended,High School or Below,2011-02-04,Unemployed,M,Suburban,Single,Offer1,Call Center,Four-Door Car,Large,Personal,L3
9068,MP80287,California,No,Extended,College,2011-02-04,Unemployed,F,Suburban,Single,Offer4,Call Center,Two-Door Car,Medsize,Personal,L2
9069,UK45178,California,No,Basic,Bachelor,2011-02-12,Unemployed,F,Suburban,Single,Offer1,Agent,Two-Door Car,Small,Personal,L1
9070,JC29850,California,No,Basic,Bachelor,2011-01-26,Unemployed,M,Suburban,Married,Offer1,Call Center,Two-Door Car,Medsize,Corporate,L3
9071,IK44574,California,No,Basic,Bachelor,2011-02-17,Employed,M,Suburban,Married,Offer3,Agent,Four-Door Car,Medsize,Corporate,L2
9072,KE98143,California,No,Basic,Master,2011-02-23,Employed,F,Rural,Single,Offer4,Branch,Four-Door Car,Medsize,Personal,L2
9073,XN28388,California,No,Basic,College,2011-02-02,Unemployed,F,Suburban,Single,Offer1,Agent,Four-Door Car,Small,Corporate,L3
9074,AX38728,California,No,Extended,College,2011-02-19,Unemployed,M,Suburban,Married,Offer1,Branch,Two-Door Car,Medsize,Personal,L2
9075,IX18485,California,No,Extended,High School or Below,2011-02-01,Retired,F,Suburban,Divorced,Offer1,Agent,Four-Door Car,Medsize,Personal,L2
9076,KB42322,California,No,Extended,Bachelor,2011-01-11,Employed,F,Suburban,Divorced,Offer4,Web,Four-Door Car,Medsize,Personal,L3
9077,RW54189,California,No,Basic,Bachelor,2011-01-20,Employed,M,Suburban,Married,Offer4,Call Center,Four-Door Car,Small,Personal,L3
9078,FV70604,California,No,Premium,Bachelor,2011-02-04,Unemployed,F,Suburban,Single,Offer1,Agent,SUV,Medsize,Corporate,L1
9079,PC23709,California,No,Basic,Bachelor,2011-02-25,Employed,F,Rural,Single,Offer1,Call Center,Four-Door Car,Medsize,Personal,L3
9080,RB75458,California,No,Basic,High School or Below,2011-02-11,Unemployed,M,Suburban,Single,Offer2,Agent,Four-Door Car,Medsize,Personal,L2
9081,RX14132,California,No,Basic,High School or Below,2011-01-06,Employed,M,Suburban,Married,Offer4,Agent,Two-Door Car,Small,Personal,L1
9082,AF36894,California,No,Basic,Bachelor,2011-02-02,Employed,M,Suburban,Married,Offer4,Agent,SUV,Medsize,Corporate,L3
9083,UY32623,California,No,Extended,College,2011-02-05,Disabled,F,Suburban,Divorced,Offer1,Branch,Four-Door Car,Large,Corporate,L2
9084,AL95338,California,No,Extended,High School or Below,2011-02-10,Unemployed,F,Suburban,Single,Offer1,Agent,Four-Door Car,Medsize,Personal,L2
9085,WL28610,California,No,Basic,High School or Below,2011-01-01,Unemployed,F,Suburban,Divorced,Offer3,Branch,SUV,Medsize,Corporate,L3
9086,AC73173,California,No,Basic,Bachelor,2011-02-20,Unemployed,M,Suburban,Married,Offer3,Call Center,SUV,Large,Personal,L2
9087,GV76798,California,No,Premium,Master,2011-01-24,Employed,F,Urban,Married,Offer2,Branch,Four-Door Car,Medsize,Personal,L2
